"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1" 0.157044805437249 1.54195418434267 1.72430481888729 7.90766724504809 10.7431929597376 1.43501507366399 2.27368616064811 0.250658405455951 0.217887359773154 -0.999961866004308 0.97269276629773
"2" 0.972734347550155 1.64329597388141 1.81719682201628 7.69190466562736 12.1055304302342 0.627488810740484 1.80732176873399 0.113917667641039 0.540879881258901 -0.999981966914161 0.510136350632364
"3" 0.805017844389266 1.69108123624785 1.82125481635245 7.28636313308938 13.0887611074655 1.07838705575648 2.44603792208531 0.250167363088682 0.502052924292175 -0.9999822085497 0.463351583388303
"4" 0.212292274048778 1.55117891687063 1.72601635110557 8.25178303136523 10.5975730837202 1.48363439926247 2.10202636621158 0.24203454442654 0.141550058481733 -0.99996793459729 0.992045292864124
"5" 0.126909066780986 1.51832005819828 1.76326957285435 8.74046100378702 10.5535762620321 1.12314271564628 2.00168647036648 0.301405856921681 0.291662543550684 -0.999955436104285 0.994361736573401
"6" -0.0248093916163746 1.78185884399868 1.65706125311484 11.5224815066352 7.57145528007238 -0.321151718867037 0.101748193797881 0.0209270270667252 0.188974940930748 -0.999968162651325 0.658615914768821
"7" 0.826495363408046 1.70693729887279 1.82651317524866 7.60826140415503 12.551140616643 0.791680321817471 2.08328589988891 0.202660496981287 0.583470953818703 -0.999981102674379 0.445497785064826
"8" 0.376489321714488 1.71868567591029 1.84434071079399 7.28557956427937 13.2761478344144 1.34234735483561 2.43594882021825 0.212895193549361 0.563443746664098 -0.999980879146554 0.753538572925257
"9" 0.0297219619608566 1.57492763038172 1.74204506153337 8.3942704818789 10.6478632157252 1.64348521526188 2.2566815950827 0.314868479014071 0.125307010578371 -0.999957153567096 0.998939632699678
"10" -0.00925392983196654 1.50672592324413 1.84196159181149 8.43212791730858 10.694149976692 1.51153927985456 2.2131316857775 0.294298874644743 0.237966837537008 -0.999979379493765 0.999621413866213
"11" -0.0409533029177979 1.70954639796657 1.74896335132324 12.0122391882558 7.38620819988964 -0.143459217719374 0.220744866799218 0.00663737880985097 0.180381757939309 -0.999969918046899 0.625806473917351
"12" 0.0823828947797962 1.5397054145791 1.82577764113277 8.13519309062326 10.5596931899018 1.3968546839065 2.07847973498102 0.266803357684117 0.222216037134699 -0.999902384836849 0.999454963896769
"13" 0.0636458514797724 1.57040311411877 1.72600663137137 8.13535904676826 10.4639034547285 1.50331224168296 2.15602448500483 0.232400081377723 0.16336649813929 -0.999972618109205 0.963945370088972
"14" 0.769418033255213 1.65349494201052 1.84217568631813 7.56189640442217 12.6976899196227 0.865475891041897 2.06521587811978 0.170314681753367 0.532874150006453 -0.999976459635145 0.5805987297385
"15" 0.194298695333799 1.60636548232315 1.65542095410758 8.07590296688045 10.4626094012499 1.39448673211917 2.02052357603969 0.220613138242752 0.163843845883347 -0.999845129431335 0.986906413933574
"16" 1.26238662449152 1.73601131413152 1.73367548786999 7.1078526472387 12.7283661083406 0.712957667846114 2.0325621285344 0.194048598274923 0.476893885894304 -0.999981005303544 0.314887130752885
"17" 0.943523492904594 1.66028639337744 1.77326429665236 7.62721730608482 12.4643016506279 0.695995055142733 2.02618309192873 0.213510139445617 0.539444284415107 -0.999980718923291 0.427643832861707
"18" 0.739989222775345 1.70621661321353 1.82265442968885 7.29402192390923 13.2633549261228 1.06544024257241 2.30343256326089 0.257931877661155 0.562606923416519 -0.999975055741176 0.512512752901426
"19" 0.814856165082273 1.62828872424216 1.80391724604236 8.07833274636272 13.2435704741686 0.679836180396118 1.98285246907106 0.157960569739809 0.622215395933799 -0.999982625008898 0.44838067745911
"20" 0.727052410626199 1.59704134451932 1.87163548986936 8.21240894821245 12.3966327304313 0.524186331901721 1.79695919934932 0.150547763516349 0.590559771040334 -0.999982997287995 0.386090836661215
"21" 0.0870448083637838 1.58235678491996 1.677798384915 8.57821080509833 10.6440456606362 1.4806876466558 2.15992867114385 0.322802131879317 0.159261200596001 -0.999965492564291 0.98274268208044
"22" 1.03015797826629 1.73401163076294 1.86655365429642 7.55606751580557 12.8565290819806 0.723665522774897 2.08840197857254 0.155015246904857 0.523854861101426 -0.999982246162657 0.383209976070611
"23" 0.95438856334413 1.7837768033268 1.78391668955744 7.30211358733808 12.805201594311 0.873246985815338 2.21872547390469 0.263910798760607 0.515354287217614 -0.999982242243277 0.388250275444222
"24" 0.0717630816573614 1.64205023698226 1.67135546826105 11.0868873220694 8.29711488818323 -0.0623896436309357 0.559312821702506 0.0799856695309705 0.330437373236966 -0.999975824370226 0.76893191233858
"25" 0.821676318648754 1.72753467561412 1.80921939393641 7.42935662400271 12.7204450231916 0.873037619977512 2.16467257505038 0.190098553036307 0.565783576660747 -0.999981660802717 0.501408331152502
"26" 0.0326644339851946 1.60416160743379 1.73534292504836 8.13949882515754 10.932277643353 1.53924307510671 2.20433320716243 0.2587710412108 0.152631194899599 -0.999965027175506 0.970873238374411
"27" 0.856767932875541 1.57012704199727 1.76647778567514 7.9160684057549 12.2301053324611 0.82992308903351 2.08234346440194 0.165506577443056 0.527244212988103 -0.999981193086563 0.509362074644587
"28" 1.58003942554551 1.82170137618182 1.74003436338522 7.03601760929646 12.2236002288098 0.890707627829323 2.23981613510685 0.206707158494009 0.45097029859704 -0.999978427181714 0.355883872783988
"29" 0.742155271042148 1.70408567273791 1.94791568807906 7.2216018316531 13.3544062668138 1.07434730886841 2.37298354254543 0.225585073114566 0.509377007862591 -0.999981180362414 0.501617929607047
"30" 0.447429570193871 1.58560088185207 1.77073313585059 8.46923567507149 11.6974529285404 0.650630431287699 1.79948948954958 0.1716971462158 0.560289550801538 -0.999983169949404 0.542349078721815
"31" 0.447794404065895 1.57508169210664 1.90316956204982 8.32533171715342 12.4130252295367 1.02010173613409 2.12043313300828 0.184999522590795 0.532315492942826 -0.999983135384097 0.599386162731691
"32" 0.897180303714927 1.69579989561397 1.82544263734325 7.65810657774007 12.0719267857251 0.679100004364354 1.88363483394719 0.214263865541433 0.561340747663332 -0.999982594639387 0.477187870258378
"33" 0.264072962234912 1.48719768844976 1.73268983673845 8.50741616978123 10.5947989421245 1.13190912180316 1.90625428940299 0.255275289462983 0.307441384760382 -0.999952160675692 0.939537744264331
"34" -0.0575198886988884 1.54576117686245 1.66963325727825 8.2779081249359 10.9024725733413 1.74472995400545 2.21626382183856 0.274939717119974 0.0309670657922059 -0.999862517215254 0.999212218717611
"35" 1.18276716976035 1.67140399861098 1.91979981951566 7.31611192306229 12.8114483783983 0.856689788848459 2.17096208693472 0.19006677490214 0.584398525321082 -0.999979947863966 0.423359794255633
"36" 0.897103797405147 1.59432357510429 1.88464044886705 7.61582217426039 12.2909172279695 0.699023933478898 2.02792560450848 0.175001969016123 0.5450282178103 -0.999976356665965 0.481491734006757
"37" 1.25251097203177 1.76336722034599 1.79125052234547 7.14417885646575 13.0962365357481 0.803591963115259 2.25484111521392 0.212191429053464 0.463175428751999 -0.99998069327912 0.380066125897787
"38" 1.17994252916633 1.8113779453434 1.80924937096318 7.32585581518384 13.0983233040191 1.04995475362543 2.30707714072498 0.292003594587438 0.522026308866678 -0.999981275645443 0.411456433656686
"39" 0.118343076540658 1.66403538443127 1.64712254904728 7.78834510841161 11.3367406286613 1.85955746138232 2.50846206340404 0.21508343287918 0.233600271375562 -0.999969924582735 0.987638180805694
"40" 0.0753530111660423 1.54430983825383 1.78253304977181 8.22565038328865 10.6773971949192 1.60301705688375 2.16752487685596 0.22811077807159 0.108283543928033 -0.99997283638164 0.982537056011874
"41" 1.234370783035 1.66868364114602 1.92195937302731 7.28013343362571 13.0402143825263 0.80063864050375 2.17932749176917 0.255922776707175 0.510240306110654 -0.999982084810127 0.409660762369757
"42" 0.888202314487456 1.60409863040658 1.8283040361218 7.79099976779906 12.5251485186013 0.712206306587175 1.89905848127357 0.131087165079727 0.530212024759089 -0.999980670961346 0.531280863324476
"43" 0.115374855721506 1.70662012101222 1.81156694806187 12.1884999766867 7.47991704711266 -0.254902187340991 0.349868348563628 0.0336885974937631 0.198522048729969 -0.999982681856501 0.562711321106603
"44" 1.26477831146029 1.75017207751683 1.79798141526611 7.37457531700208 12.4420835417966 0.991129730050177 2.38964773409575 0.296434637096868 0.47381151387957 -0.999975057701825 0.450466796373506
"45" 0.478740290966686 1.57362299352862 1.90920658109158 7.87355872541602 12.0979419605604 1.01432786805163 2.08470331151762 0.189257953504047 0.464860449614341 -0.999982378251223 0.628818663259012
"46" 0.78000188012947 1.76005028737685 1.8164071180689 7.1248864231849 13.0978893647338 1.15298803326265 2.42530111816739 0.241274855688958 0.463071354847306 -0.999978490313767 0.486093300293294
"47" 0.880115763047176 1.65258412528991 1.90957330189578 7.60117279391294 12.7607834818796 0.829933357349735 2.14408455662781 0.221538316342969 0.536687931485221 -0.99998183069904 0.452319221435885
"48" 0.0559456254296809 1.62321636536288 1.76589696519355 7.60063047139276 11.3616587616163 2.1502217928053 2.71119652752687 0.108685263879582 0.250249724860193 -0.999976610379291 0.98448852907696
"49" 0.0198556624047933 1.55891390484297 1.78185892170962 8.06162088013112 10.6415551700697 1.65011168813193 2.18242019360581 0.233005308497992 0.150837841360908 -0.999945661450883 0.996612463810874
"50" 0.694996536255018 1.57820156469964 1.86763919901148 7.78004076971836 12.267675920476 0.849481145486277 2.1053990551844 0.192744370762416 0.540419067899709 -0.999981910337435 0.495312558887788
"51" 0.660909243645821 1.62213276997143 1.90428965786991 8.22670936051684 11.8271346717962 0.589941561368952 1.78941055117859 0.146599516645168 0.613016220727565 -0.999983180392512 0.481531105105945
"52" 1.09940313954893 1.78978285568012 1.70107779293714 7.26069099917468 12.8572734123323 0.653469450598092 2.05059099707379 0.186461337968488 0.554861363528813 -0.999981618621845 0.292932800248756
"53" 0.491722114553178 1.5478998655035 1.81205649992144 8.43012831797603 11.6415598922468 0.678023208262066 1.90304401142981 0.192868474173241 0.519231163521241 -0.999983406620809 0.594516400676856
"54" 1.17313947917717 1.75587194575733 1.89038647031234 7.18705934671321 12.5669288127669 0.932843396505253 2.14301844530752 0.206603377059134 0.462040252951141 -0.999979651382555 0.418170223762121
"55" 1.06397193388209 1.69515686419527 1.79415652315125 7.17507088125646 13.0215376564102 0.816858811306879 2.17016842051926 0.179529759413246 0.522326223902569 -0.999981455362531 0.375315249313405
"56" 1.14107330654358 1.73131644500232 1.73396896279481 7.29735083470246 12.6077749294161 0.738153193194913 2.03516333194215 0.196006484099843 0.515805886220346 -0.999981119873331 0.405897450972088
"57" 0.0296164618157321 1.56737329555127 1.73319060227697 7.81956466420459 11.0870057826789 1.83525098178265 2.38875344539709 0.191002726548031 0.205420197198274 -0.999957998935157 0.989501479939829
"58" 0.912270503598232 1.6993614402518 1.718991696625 8.06923393676952 13.3399119960479 0.387091459639663 1.89027848082655 0.101990698876985 0.617225179149909 -0.999983180647857 0.269480263003876
"59" 1.0497521956586 1.7096194711298 1.80706177265223 7.22983026313793 12.573117111146 0.677019630374163 1.987292654163 0.115276584572128 0.517798153372649 -0.999979435669464 0.350248809411189
"60" 1.40311285301477 1.83853947975211 1.90678080671315 6.71619036073543 12.8833180010118 0.924446386276274 2.20114126545617 0.208120161497045 0.426776401055452 -0.999981102557084 0.372475698342997
"61" -0.0204423855343151 1.6642253656658 1.73614249250937 11.9125399868693 7.5981276415333 -0.023919550321992 0.434500798422949 0.00131746864439273 0.300689968774779 -0.999981877025988 0.630815998867848
"62" 0.591695576627336 1.5738636427268 1.86100209633712 8.17238423404075 12.5256489864434 0.782285385646392 2.01625076549554 0.203883509555456 0.570202217690059 -0.999983437380171 0.482596342656736
