"x"
"1" 2.51024114589014
"2" 0.531599701727942
"3" 1.43419773153907
"4" 1.1447588453998
"5" 0.825118614719836
"6" 0.77365499434226
"7" 2.23514899842614
"8" 2.50371306852382
"9" 2.10132034130669
"10" 2.80611875125052
"11" 2.30059298828971
"12" -2.01044800651004
"13" -0.0446104367152623
"14" 0.297793706076043
"15" -1.07334116232
"16" -0.789383654645661
"17" -3.65730628065488
"18" 0.694219772293372
"19" 0.548425758835987
"20" -9.90096863944759
"21" -0.333438423446852
"22" -3.62230474054042
"23" 4.36839132236337
"24" 4.94213658256959
"25" 1.53387603198187
"26" 4.6347572824503
