"x"
"1" 2.44734812333608
"2" 1.06385687111649
"3" 0.513564387617211
"4" 1.09424218230493
"5" 0.794700774140764
"6" 0.79087625020804
"7" 1.96066054680048
"8" 2.30881659185344
"9" 2.64175666641557
"10" 2.93609869008236
"11" 3.11634351482258
"12" 0.391983821428295
"13" -0.965812387589519
"14" 0.566629445200079
"15" -0.586340842442922
"16" 1.32243560243722
"17" 0.185868728884277
"18" -0.815219068476808
"19" 0.359095539041922
"20" -0.427981522080928
"21" 0.515881819532482
"22" -4.53907915234334
"23" -7.77056805844828
"24" -5.00526957618145
"25" 3.7034150730555
"26" 0.514258273007721
