"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1" 1.43135928395147 0.343569255216062 0.516345575974026 0.0968791814868991 0.0603018882482056 0.071042425018229 1.67581171827859 0.308766335369561 0.0269074256590847 0.387818399446056 0.760287875889599
"2" 2.47419409978712 0.429093099835171 0.474808565803921 0.095056211138312 0.0644662350993672 0.474944014874659 1.64979284878597 0.248608938188625 0.0928858760703339 0.329888866236027 0.729473875313725
"3" 2.11920001052746 0.369025246288273 0.540160045269572 0.0985141159523841 0.0620388847906482 0.583905796054503 1.61369877210606 0.259639875747289 0.000534866287655573 0.376365050036967 0.725666763674884
"4" 2.05650931106332 0.365659525583683 0.478162443847864 0.0894511460368863 0.0645620307150226 0.361299284074368 1.68437433104322 0.314960807663915 0.0572522941458944 0.483606667622576 0.740750419790547
"5" 1.91913805745126 0.359177885941629 0.468958598864376 0.106229397687679 0.0626115181359028 0.319299137273882 1.55983316041559 0.209536204174138 0.110715187997791 0.463750882036603 0.718541749040625
"6" 1.99460405486043 0.372954448763125 0.486705049324855 0.0999036907703623 0.0647502092073203 0.312976109604783 1.70028700846213 0.225334159003908 0.0888367592152151 0.359046828597704 0.747896520727781
"7" 2.17761641426503 0.338003679185478 0.529157182220679 0.0918141400789069 0.0608759272080395 0.536218442116952 1.63735370604061 0.300803465806333 0.00120940152809197 0.402234226577477 0.750205517502322
"8" 2.17441597724922 0.464907784244823 0.516517991494983 0.099993730793575 0.0648925139344626 0.233075380494823 1.64360154388884 0.147190556350113 0.0230817517678932 0.374839605150565 0.738081342833839
"9" 2.13964567652105 0.341875715388381 0.516069712496362 0.0934137119732772 0.0618864785249158 0.312955372174244 1.7699951027542 0.251585863313202 0.0360960965472456 0.481715571761346 0.752243371613099
"10" 2.34387832741965 0.418803400026215 0.472226399168872 0.0952451396990799 0.0585200217236476 0.341305021280318 1.71051799924354 0.214920088639726 0.115417340297078 0.40860639607666 0.790361186618853
