"x"
"1" 2.32164349747292
"2" -1.05845371057375
"3" -1.51175197836098
"4" -1.39983247336262
"5" -0.799647841673012
"6" -1.03949943596594
"7" -2.66780656239891
"8" -2.50590783234599
"9" -2.8315844445825
"10" -3.10165511395278
"11" -2.66366911499281
"12" -1.45030681036826
"13" 0.148423045156784
"14" 2.17280823440028
"15" -1.47092440091026
"16" 0.870987318681409
"17" -1.311111184341
"18" -1.39104025837886
"19" -1.9060156669492
"20" -4.3392991175928
"21" -1.90748021215175
"22" 1.37236331229244
"23" 1.99031972947547
"24" 2.34202198007435
"25" -7.24023940493542
"26" 2.53524371397198
