"x"
"1" 2.7550781295409
"2" 1.89608721052172
"3" 1.57444638910874
"4" 0.791032685415363
"5" 1.01619555659357
"6" 1.56234677022985
"7" 1.6724164695359
"8" 1.73326046657768
"9" 2.74643997627196
"10" 2.53874593717681
"11" 2.52130423564659
"12" 1.14041752288677
"13" 0.289568435428423
"14" -1.62743655169384
"15" 0.523753080590717
"16" -0.0497077746408412
"17" -9.84618729449796
"18" 0.619741310980768
"19" -7.30508363235717
"20" -0.453973927916497
"21" 0.825961252877398
"22" -8.65388599858282
"23" -5.18480097854375
"24" 4.52808368473427
"25" 5.30000630794423
"26" 3.85442668824085
