"x"
"1" 3.10226967688499
"2" 1.07952611501265
"3" 0.43735740134289
"4" 0.908095998969587
"5" 1.40223481836638
"6" 1.57415876895803
"7" 1.73191904652707
"8" 3.241685009034
"9" 2.94528854392187
"10" 3.00080005320958
"11" 2.66235282041441
"12" -0.269325879548632
"13" -1.74132258215076
"14" 3.70441815311837
"15" -0.34373318117618
"16" 0.0251132149303253
"17" -3.98985405327327
"18" 0.413097657315386
"19" -0.050231082626529
"20" 0.84923450057027
"21" 0.732701642823411
"22" 6.92296230577946
"23" 5.82887226173338
"24" -0.197471788019062
"25" 0.324668816616551
"26" -6.05321450609266
