"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 1.45130864895642 1.85109107662128 1.81977676362116 2.38068336247438 15.7804895663627 10.3622897442883 8.3782936183457 2.04086530310088 -2.88348258304679 0.666909764578677 0.758041416252538 0.134004796285552 1.05524463398861 0.321759566011677 0.97296521040021 -0.999947751161769
"2" 1.21107493689397 1.83876450869383 1.89108967022442 2.39791289156025 15.3160929617113 10.3950426185852 8.14329265279514 1.97702915571211 -2.79700681316754 0.600327617704044 0.707881541762723 0.223188191932311 1.01706238496127 0.284874301389358 0.970084514160135 -0.999922837773952
"3" 1.86452730336534 1.71716630959008 1.82773585240134 2.37242138125529 14.3901920213007 10.1607958619818 8.31168485549563 1.97579540957334 -2.7660902869746 0.623002942244535 0.578512129415581 0.19993613299941 1.00987417742903 0.527047813374365 0.536382496878421 -0.999926285799804
"4" 1.27608056445266 1.93371922518036 1.82586537406988 2.46504969245644 16.3337356071847 10.2016657096283 8.3573927444335 1.90935705812109 -2.89848630841668 0.675643016080101 0.91877946390476 0.223769438565661 1.01175498123317 0.472147472110604 0.964501431496095 -0.999898847403605
"5" 1.57336226192143 1.81498142784445 1.63773399719187 2.45878538648812 14.7730478912093 10.2757693185195 7.83175588057224 2.10023267431192 -2.92292939589585 0.691934800023866 0.635963415675076 0.0419437286010234 1.01524903862398 0.215003347047338 0.971656582248959 -0.999905215714885
"6" 1.52957911653699 1.80870429748992 1.73385727118448 2.36975368168791 16.136433213052 10.2194074699705 7.77869331594833 1.84693245815443 -2.92535073589019 0.71008831955111 0.726471827402474 0.159538423310303 0.897572955789329 0.504654631242607 0.97952499373396 -0.999868293822795
"7" 2.09034469533687 1.92541012338968 1.56757091285741 2.51965518004224 14.0267673674418 11.2240100205004 8.18506797348119 2.13833181546856 -3.00135483901152 0.607016443373924 0.549354423976212 0.172441748097681 1.02807299418014 0.320107875037947 0.632464537342892 -0.999920252272807
"8" 1.71418926607921 1.88663277027428 1.57687592227917 2.42189679266047 15.8033951218447 10.3223198890946 8.02629748858848 1.85038380711063 -2.93849317359717 0.625881275840976 0.742378396366925 0.192600226178241 0.876423898713616 0.323166977889267 0.980925618063839 -0.999935369203898
"9" 1.91718309322747 1.69989210112373 1.80572032630195 2.75395109085177 14.3174323763026 10.0662847653544 8.07476679370461 1.93188174251999 -2.59986965664632 0.691276405887067 0.524208230208411 0.200737200278263 1.23793599028945 0.416907570052541 0.995863565848901 -0.999898331124618
"10" 1.6825466652575 1.80912457374831 1.70942317739095 2.48654235319209 14.8649736155432 11.1816308060718 7.85616361396119 1.92929242218252 -2.80647016237244 0.58352774267652 0.725995355350016 0.227769232123274 0.937679104098738 0.332274744899327 0.987332614870251 -0.999886939833682
"11" 2.24743170043823 1.77028699435032 1.71323480518114 2.25004669421977 13.5887481472818 9.49318999956291 8.31461795886547 1.97554248596353 -2.80720359418646 0.627423020499386 0.437787290855755 0.186208746406537 0.916394496777954 0.472941955200378 0.621410980685674 -0.999918712544056
"12" 1.62179459025585 1.85013891682729 1.73337152683424 2.51955872053322 15.5974664774669 10.8896776211549 7.64834101892431 1.98970563044544 -2.81917173952466 0.69101672365683 0.772634997000704 0.0962071551398595 1.0445849338317 0.292262888071398 0.987477426228907 -0.999890066033403
"13" 1.59838692002188 1.73403231253565 1.869417679125 2.4575163671903 15.3507291882581 10.945899893778 8.14778235385669 2.06339924699213 -2.68018576526495 0.655994298391987 0.710063765088793 0.293778947810926 0.954253057672747 0.353997637188305 0.99400106460489 -0.999912132408259
"14" 2.20127892875738 1.78692423111648 1.74111550194763 2.29901910839748 13.9972180757386 9.42590080596034 8.17319488197074 2.09920148498262 -3.12733073119416 0.654562621153666 0.448974497273619 2.51119472873547e-12 0.984823328655 0.308829651059063 0.680827482111715 -0.999796382650341
"15" 1.61867602703888 1.8594973385339 1.70930183001352 2.7348518712625 14.8990866244106 9.40362867421087 7.80300731014745 2.0542002388866 -2.8942499217849 0.753856886679255 0.647876879369056 0.00147230980516416 1.00720910821204 0.372868685112811 0.980027467763038 -0.999882486955513
"16" 2.07068478293969 1.82410468712204 1.72742931639672 2.45808686917257 14.091199584802 10.5400713737484 7.63841184295331 1.88209434117784 -3.02092100106642 0.60647543951792 0.674098626243578 0.118408302950143 0.811349030964557 0.28475761239295 0.683365351429893 -0.996277547860311
"17" 1.48680887325318 1.84600170937158 1.71047353135084 2.55162689144811 15.8021888285069 10.6068089642737 7.5049231139933 1.842659308903 -3.12369725164007 0.676587152044176 0.745778772714907 6.70203476008085e-10 0.989706668904064 0.237044527786525 0.999988316553325 -0.999132937909749
"18" 1.4929337853974 1.90325953022794 1.74250641394034 2.42525196543036 16.3765872128634 9.9388495344723 8.59040986400698 1.94584181951051 -2.94614573270376 0.65143286613343 0.838630239192357 0.0991244958229941 1.0391568955983 0.277205567430377 0.986702848517612 -0.999923028639591
"19" 1.93979555142087 1.78093021643391 1.7709809017506 2.52809667548002 14.8164936758214 10.8362377745656 7.67715419247846 1.89639289841291 -2.96099008756786 0.617888637660515 0.662460215096882 0.0239231348955955 0.912690521502523 0.434377863452456 0.639854271019509 -0.99988823771632
"20" 2.23406118293372 1.79073072638704 1.75936945580754 2.45635565845691 15.035438412461 9.46751096477545 8.33589322875303 1.94538657398806 -2.99962090080085 0.598052229089752 0.514375832420085 0.0454916743893412 0.960170284674655 0.546459876227914 0.594237148750124 -0.999788118924311
"21" 1.50913764771835 1.79609506385957 1.59773128453309 2.56404169364486 16.1986547404119 10.7756252689691 7.94459934586785 1.90046474964087 -2.86080505630696 0.62585762427691 0.784437120205876 0.242277648535402 0.925527174600892 0.366976226730089 0.988683384137632 -0.999828361054581
"22" 2.11861350500628 1.76183037713974 1.7286902361349 2.32768229971735 14.8532163941102 9.87388760414943 8.35703207560104 2.04597883765593 -2.83207698537086 0.658134753843847 0.593041547689635 0.0810468171803122 1.05255017726496 0.299372419938111 0.61642369363019 -0.999910999535828
"23" 2.34862746644493 1.95367373555922 1.72275158638565 2.44876707401264 13.712867523163 9.54339408239733 8.16392726080045 1.93216626117651 -3.00508128744388 0.632425527199392 0.642410934835879 0.0177058476491259 0.967714115290542 0.227120603012242 0.580983151804313 -0.99989001540313
