"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 0.288479464374135 2.13121171020288 1.89838435572221 1.77495227174529 0.951378452354652 1.00023340389992 0.667121587114811 -0.856237184486217 -0.880694363983645 0.0235456776729118 0.00103303518437211 0.00104164057473117 1.40335735874488 0.992506242178856 -0.986575590588886 0.0756859053239055
"2" 0.075348505356734 2.05070900418547 2.09233620701524 1.89966580691486 1.02361998762072 1.03921141093734 0.596444948343256 0.0849999836223975 -0.063331811759149 0.0336590311665667 0.00100075772938532 0.000999687798972311 1.4287554473896 0.990992773713295 -0.989046073855032 -0.127690538810843
"3" 0.227417144984691 1.98358704001732 2.04786679146708 1.93524741917395 0.935306399261941 1.02092605303713 0.669448201455848 -1.07866110514057 -1.75520408499441 0.073017187494495 0.00100019499823342 0.00100270697690877 1.59231178169505 0.99384468384626 -0.981061581905309 -0.624589218653762
"4" 0.237702953871094 1.9701605181685 1.82243314595996 1.88241082382366 1.02992427275702 0.910845231097988 0.653455394130247 0.610768300445707 0.568365924580625 -0.0318477567863376 0.000999300879482898 0.00100243632639637 1.54346151078302 0.990974220909184 -0.988691516841631 0.0889312652460566
"5" 0.229965391790891 2.13629134444794 1.90972503074882 2.14341067917595 1.07850929684835 0.908773724970766 0.536302166349792 1.09807796545495 1.29757894682143 0.000301115333855032 0.00113113693290133 0.000932037290678932 1.55363885443357 0.998474396214489 -0.817381299995937 0.177190841902001
"6" 0.0618092837743539 1.95367707522117 1.929592430892 1.81050136830644 0.975927823505442 0.96244097780496 0.652608316092835 0.0418789321132997 -0.0379545008068801 -0.0636356088087781 0.00100075952117814 0.000999577980432347 1.38271415705667 0.990971817819544 -0.989036371047851 0.143752383387854
"7" -0.104661906907619 2.60741883769395 1.81773041497421 1.94628397100734 0.977861665353049 1.01230852404952 0.59031730203957 -1.37869576614375 -1.21663443969274 0.0517517804185379 0.000904552972986873 0.000962666835679716 1.48964470909339 0.983134950143983 -0.947027240640568 -0.252556988350408
"8" 0.212545338478718 2.1801631594768 1.97443136140114 2.00470181817636 1.10255256448394 0.946815439118944 0.575910511837053 -0.543473374707783 -0.342586581492097 -0.025013100343177 0.00103503012014646 0.000980173276424212 1.42473286442782 0.990793632014051 -0.989690712504925 0.241947323680948
"9" 0.120084384580502 2.34381879766771 1.97217995815027 1.59107040228913 1.00742153800118 1.01738298532879 0.838850949344771 0.773127968198562 0.211047450723446 -0.0403186882173248 0.00092997933679305 0.000869382363612058 1.40577231460621 0.995312945833247 -0.986412464253515 0.480734726221528
"10" 0.394492956520068 2.0640917621306 1.6369624603838 1.73769720910651 1.0362820209107 1.00294003283569 0.74805638747808 -0.0891197394545494 -0.44584899554426 -0.0766461904905008 0.00103481171739328 0.000966563200896217 1.52392594891471 0.991034806906818 -0.989077330454117 0.274227293288822
"11" -0.0505689158859171 2.06317453720053 1.61424816401421 2.26133308649764 0.979885144373933 1.10295158242678 0.543495517696351 -1.13531132479411 -1.39485045483464 -0.00401691452183055 0.00106537114018391 0.00100006350057454 1.48203825819236 0.992246148314366 -0.990319982036992 0.214254687207923
"12" 0.0581029850022651 2.11670005842767 1.6963224413371 2.09338071992425 0.987469306058883 0.920227400442551 0.604115666116673 -1.21610089690525 -1.09294678866076 0.0010475555315425 0.000999661303896961 0.00099962062987302 1.54038829836069 0.991026884413612 -0.989054023775149 0.138557059948672
"13" 0.0675425106988172 2.14238946712275 1.91366454022368 2.03355575510345 1.09355628070011 0.865092060391686 0.5687707816967 0.217041028423672 -0.0976428242182825 -0.0635108851532432 0.00100791388968925 0.000966863149401415 1.53823409712462 0.732940812083706 -0.998829696080233 0.73505244931086
"14" 0.307752812423514 2.48548728242319 2.12165805358368 2.03584974476817 1.06289481774575 0.966451574788148 0.611280665451087 -0.125993384239125 -0.208701966595124 0.0882825551987474 0.00105961896546018 0.000969326741067161 1.4652161354055 0.990629872248222 -0.98819208202505 0.0401942967558143
"15" 0.4614576387935 2.28790701422915 1.83940239081909 1.95524696261129 1.02806009044853 1.01724182072587 0.630241803339456 -0.119347107332689 -0.103861172768081 0.0201128507147745 0.00100015607848996 0.00100038755150666 1.53051330586506 0.99095491665613 -0.989055025640064 0.065106486196076
"16" 0.200322076687578 1.75158291828578 2.34678730503047 2.01758199819419 1.12791921025246 0.932705648901808 0.58922496816088 0.173009660709276 0.161357966480517 -0.0414092573984303 0.00100028794819049 0.00099996050560323 1.51736634339913 0.990352583388163 -0.99005999309028 0.267251626427143
"17" 0.303975444872905 2.15594225803337 2.22993289151866 1.98094733117655 0.946839776531835 0.911762548516159 0.611026674726939 -0.585454796552114 -0.377038719501828 0.0789127337338235 0.000999573344206532 0.00100086733134308 1.45324724216521 0.990867144180675 -0.989217126171161 -0.393114467845934
"18" 0.153794815915612 2.01616115675974 1.99599246546118 2.04952206000887 0.908570087204656 1.11868386188848 0.593949814674711 0.701436358499152 0.996220655260164 0.0969935041367996 0.000887855580973501 0.000930928201512862 1.49604809493606 0.832668387717615 -0.997949253657147 -0.454791544851259
"19" 0.485021556572765 2.04347874219001 1.95784906688309 1.80924884620231 0.974195498372193 1.00034752364941 0.664822527274785 0.457254910350231 0.118908588231316 -0.0490533015024737 0.000995654971715918 0.000993189082451913 1.43503745046949 0.987440446170105 -0.992068015618244 -0.0295918589383469
"20" 0.323069878850938 1.71658319546662 2.2078975057416 2.09783201709007 1.08846963761716 0.866739204287044 0.583950900303855 0.282741744587416 0.303559572353198 -0.0183167413484653 0.00100071963528055 0.00100012303945518 1.55401135173639 0.991032166487604 -0.988953761174928 0.332495160925973
