"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 1.58643944413008 1.8456315039497 3.8124469982554 1.69160324335876 12.2402985487979 9.42647225158039 9.62481275704595 1.83520825670393 2.19198887852216 -0.021657804175935 0.806816811208599 3.03832330873987 0.259983100982258 0.999999858940444 -0.999992297860061 -0.999999034870449
"2" 1.87587728715817 1.93594501167776 3.59038904189611 1.66778007204153 12.9970819557619 10.2275272303569 10.0495726532193 1.79289192512998 2.18643674469782 -0.0212698136640274 0.962229616455859 3.0902863544833 0.131968902280932 0.999999858948014 -0.999992358432425 -0.999999035509475
"3" 0.823338022598098 1.84826864514159 2.33308127086826 2.2893356088331 17.0686109937957 12.5247933219223 7.68707846218571 2.73644568676977 2.15847472224671 -0.0751263885790101 0.000739610764598273 1.93830501688595 0.301191272636827 0.999999857842786 -0.999990304873185 -0.999999060366403
"4" 1.46940049777473 2.00087570291897 3.45437869881284 1.6448852022417 11.3336639004057 9.37139679354687 9.96691946278088 1.8528380771809 2.19707744067484 0.140754702925959 0.736844143096684 2.67232134307339 0.243155013835294 0.999999859004223 -0.999992426390292 -0.999999033354336
"5" 1.66669484019252 2.25755737377995 3.7309993633303 1.72362700328929 15.8230031336408 9.69522073861915 9.70655006795825 1.71907909249499 2.19630142915636 -0.00321069483891017 1.42021358102678 3.09264271205186 0.157098478187904 0.999999858857454 -0.999992287413735 -0.999999035967494
"6" 1.71472024416707 1.88352234763412 4.33663174275507 1.7648527079493 12.6808416425769 8.10105196159099 9.41941940444967 1.79088595543451 2.18854855417927 0.108610179141051 0.793201191356453 3.16823375486284 0.117864836612605 0.999999858886488 -0.999992353570174 -0.999999034752781
"7" 1.69548603893343 1.95824714693646 4.05199830152545 1.7147578067096 13.0411172547257 8.71128024919664 9.25458634208408 1.74884905107379 2.18708716354689 0.0389093538810564 0.906077550202105 3.0833772590921 0.137819961836205 0.999999858936511 -0.999992372243654 -0.999999032665033
"8" 1.76042562595414 2.08273019895784 3.97776679253017 1.60462301656921 13.7204131810049 9.21911861459928 9.91721006781772 1.74984372681835 2.21205471882369 -0.0910764313254895 1.04130171760492 3.10792466273716 0.166025405757336 0.999999858942923 -0.999992326418815 -0.999999033718662
"9" 1.686477016626 1.95468663051589 4.09906091584995 1.66689571184848 13.7600140279485 8.51249331037706 9.94953263580656 1.76370428669031 2.17629415878239 0.104318575884983 0.951579966981044 2.95152650988288 0.106114906376246 0.999999858982985 -0.999992403477835 -0.999999034212728
"10" 1.85115663779217 1.94715827034576 3.72511396610609 1.73697395403244 14.5139502373224 9.4247054024609 9.6573409279834 1.78577230257581 2.19380141326086 0.109647039475947 1.04419695116739 2.90420174080229 0.0545767297973735 0.999999858889422 -0.999992083772717 -0.999999035955037
